"";"Carimbo.de.data.hora";"Ano.que.estudo.";"ID";"Pergunta";"Resposta";"erros"
"2199";"2021/07/13 8:34:39 PM GMT+1";"6º ano";105;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"A coragem. ";NA
"2200";"2021/07/13 8:34:39 PM GMT+1";"6º ano";105;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele trabalha como escultor. ";NA
"2201";"2021/07/13 8:34:39 PM GMT+1";"6º ano";105;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para representar as falas. ";NA
"2202";"2021/07/13 8:34:39 PM GMT+1";"6º ano";105;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Fato: nome de prédio/opnião:aqui eu sou uma pessoa ilustre. ";NA
"2203";"2021/07/13 8:34:39 PM GMT+1";"6º ano";105;"X19  Qual é o sentido das palavras em destaque ";"Deslanchar:ir para frente, barreira do medo: ter medo e não poder fazer nada a respeito. ";NA
"2204";"2021/07/13 8:34:39 PM GMT+1";"6º ano";105;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Significa ter muito medo de algo. ";NA
"2205";"2021/07/13 8:34:39 PM GMT+1";"6º ano";105;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Foi de um arquivo pessoal de Darlan rosa. ";NA
"2206";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X1  Quem é Zé Gotinha ";"Zé Gotinha é um mascote criado para convencer as pessoas a se vacinarem contra doenças";NA
"2207";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X2  Quem é Darlan Rosa ";"Foi que criou o Zé gotinha";NA
"2208";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"propagandas assustadoras";NA
"2209";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X4  Quando o Zé Gotinha foi criado ";"1986";NA
"2210";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"ele era so um desenho, agora ele é uma animaçao";NA
"2211";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Porque ele ficava triste porque ele não tinha um nome";NA
"2212";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X7  Como foi feita a escolha do nome Zé Gotinha ";"um sorteio";NA
"2213";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"porque tiveram 10mil cartas falando que o nome dele tinha que ser Zé Gotinha";NA
"2214";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X9  Quem levou o prêmio pela escolha do nome ";"um moleque do DF";NA
"2215";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"fazer as pessoas se vacinarem";NA
"2216";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X11  Por que vacina é um assunto sério ";"porque é uma proteção contra doenças fatais/mortais";NA
"2217";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X12  Por que não é preciso ter medo de tomar vacina ";"porque invés da vacina te machucar ela vai te proteger de doenças";NA
"2218";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X13  O que é poliomielite ";"uma paralisia que so acontese e criança";"acontese"
"2219";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"porque nao esistia internet";"esistia"
"2220";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"ele é carismatico e fofinho";NA
"2221";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X16  O que o criador do Zé Gotinha faz atualmente ";"aparece na TV";NA
"2222";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"fala de pessoas";NA
"2223";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"h";NA
"2224";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X19  Qual é o sentido das palavras em destaque ";"o que impediam as pessoas de se vacinarem acabou";NA
"2225";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X20  Explique o que significa  morrer de medo  neste fragmento ";"ficar muito apavorado";NA
"2226";"2021/07/13 8:36:05 PM GMT+1";"6º ano";106;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";" foi em um arquivo pessoal de Darlan Rosa";NA
"2227";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X1  Quem é Zé Gotinha ";"é um personagem que foi criado por Darlan Rosa, e que tem o intuito de fazer procapanas sobre a vacinação.
";"procapanas"
"2228";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X2  Quem é Darlan Rosa ";"o criador do 1personagem: Zé Gotinha.
";NA
"2229";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"Antes da criação do Zé gotinha, a maioria das  crianças se recusavam a ir, mas depois da criação do zé Gotinha as crianças começaram a aceitar e ir ao posto de vacinação.";NA
"2230";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X4  Quando o Zé Gotinha foi criado ";"em 1986
";NA
"2231";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Antes ele era azul, agora ele é branco";NA
"2232";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Ele esta chorando no comercial pois estava triste por não ter um nome.
";NA
"2233";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Foi escolhido por meio de sugestões feitas pelo Brasil.";NA
"2234";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Pois eles viram mais de 10 mil cartas dando a ideia de Zé Gotinha.";NA
"2235";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do estrito federal
";NA
"2236";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"A ideia principal para o personagem Zé gotinha era que alguém forte passasse  coragem para quem tinha que vacinar .";NA
"2237";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X11  Por que vacina é um assunto sério ";"Vacina é um assunto serio pois ninguém gosta de ficar doente, ou até morrrer por não tomar a vacina.";"morrrer"
"2238";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X12  Por que não é preciso ter medo de tomar vacina ";"Pois é importante para o seu corpo, alem de não doer nada.";NA
"2239";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X13  O que é poliomielite ";"Poliomielite é é uma doença que causa paralisia em crianças.";NA
"2240";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Pois antigamente não havia a internet.";NA
"2241";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"O seu formato de gota.";NA
"2242";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele trabalha como escultor
";NA
"2243";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para fazer uma citação de uma frase que alguém falou.";NA
"2244";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Fato:Darlan virou até nome de prédio residencial na cidade. Opnião:Aqui, sou uma pessoa ilustre”, brinca. *";NA
"2245";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X19  Qual é o sentido das palavras em destaque ";"A barreira dos medos significa o medo que as pessoas tinham para irem vacinar.  deslanchou significa que ele ficou famoso, e muito conhecido.";NA
"2246";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X20  Explique o que significa  morrer de medo  neste fragmento ";"morrer de medo nessa frase significa que eles precisavam que todos ficassem com medo de ficar doente para tomar a vacina.";NA
"2247";"2021/07/13 8:46:12 PM GMT+1";"6º ano";107;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"A reportagem selecionou esse desenho de duas gotas de Pólio ";NA
"2248";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X1  Quem é Zé Gotinha ";"É um personagem de uma propaganda criado para espalhar coragem.";NA
"2249";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X2  Quem é Darlan Rosa ";"É o ""pai"" do Zé Gotinha.";NA
"2250";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"Eram propagandas assustadoras que dava medo para as pessoas irem vacinar.";NA
"2251";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X4  Quando o Zé Gotinha foi criado ";"Ele nasceu há 35 anos no ano de 1986.";NA
"2252";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Zé Gotinha não nasceu como a mascote que é hoje, mas, sim, como uma representação da vacina em si.";NA
"2253";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Ele aparecia chorando por não ter um nome.";NA
"2254";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Brasileiros convidados a mandar sugestões por cartas.";NA
"2255";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Porque o Darlan Rosa fez o boneco com duas gotinhas da pólio.";NA
"2256";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do Distrito Federal.";NA
"2257";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Espalhar coragem para as pessoas vacinar";NA
"2258";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X11  Por que vacina é um assunto sério ";"Porque é preciso vacinar para curar ou prevenir doenças.";NA
"2259";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X12  Por que não é preciso ter medo de tomar vacina ";"Para não ficar assustado.";NA
"2260";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X13  O que é poliomielite ";"Doença que causa paralisia nas crianças.";NA
"2261";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Pois naquela época não havia internet.";NA
"2262";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"A coragem.";NA
"2263";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X16  O que o criador do Zé Gotinha faz atualmente ";"Ele é escultor.";NA
"2264";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para demonstrar a fala de uma pessoa.";NA
"2265";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Fato: virou até nome do prédio residencial na cidade / Opinião: ""Aqui sou uma pessoa ilustre"".                       ";NA
"2266";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X19  Qual é o sentido das palavras em destaque ";"A barreira dos medos quer dizer os medos e a palavra deslanchou por - se marcha.";NA
"2267";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Ficar com muito medo.";NA
"2268";"2021/07/13 8:54:08 PM GMT+1";"6º ano";108;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Do arquivo pessoal do Darlan Rosa.";NA
"2269";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X1  Quem é Zé Gotinha ";"Um personagem criado para as campanhas de vacinação ";NA
"2270";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X2  Quem é Darlan Rosa ";"Foi o inventor do zé gotinha";NA
"2271";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"Eram assustadoras ";NA
"2272";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X4  Quando o Zé Gotinha foi criado ";"Em 1986";NA
"2273";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"1986:era mais assustador 2000 pra ca divert as crianças";NA
"2274";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"porque ele não tinha nome";NA
"2275";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Através de um concurso";NA
"2276";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Porque mais de 10 mil cartas sugeriu esse nome";NA
"2277";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do Distrito Federal levou o premio";NA
"2278";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Chamar as crianças para vacinar sem medo";NA
"2279";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X11  Por que vacina é um assunto sério ";"Para proteger de doenças";NA
"2280";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X12  Por que não é preciso ter medo de tomar vacina ";"Porque é uma dor nescessaria";"nescessaria"
"2281";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X13  O que é poliomielite ";"Vírus que pode causar paralisia ";NA
"2282";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Para todos os brasileiros participarem";NA
"2283";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Representa um boneco alegre";NA
"2284";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele trabalha como escultor em Brasilia";NA
"2285";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para ressaltar a fala do inventor";NA
"2286";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"sei la";NA
"2287";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X19  Qual é o sentido das palavras em destaque ";"As crianças iam sem medo e a campanha foi para frente";NA
"2288";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Precisava passar medo pra vacinar e ficar boa";NA
"2289";"2021/07/13 8:55:09 PM GMT+1";"6º ano";109;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Foi em um arquivo pessoal do criador do zé gotinha";NA
"2290";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X1  Quem é Zé Gotinha ";"zé gotinha  é  um personagem fofo das vacinas  criado para as crianças não terem mais medo das vacinas.";NA
"2291";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X2  Quem é Darlan Rosa ";"Darlan Rosa, foi o criador do personagem chamado Zé Gotinha.";NA
"2292";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"Eram propagandas assustadoras.
";NA
"2293";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X4  Quando o Zé Gotinha foi criado ";"Zé gotinha foi criado em 1986
";NA
"2294";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Antigamente ele era azul e pequeno e hoje em dia  ele e branco e ate parece outro personagem e esta maior.
";NA
"2295";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Porque ele ainda não tinha um nome.";NA
"2296";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Foi escolhido em um concurso  e o nome vencedor foi ZÉ GOTINHA.";NA
"2297";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Porque mais de 10 mil pessoas escolheram esse nome.";NA
"2298";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do Distrito Federal.";NA
"2299";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Conscientizar sobre a importância da vacina.";NA
"2300";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X11  Por que vacina é um assunto sério ";"Porque pode evitar muitas doenças.";NA
"2301";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X12  Por que não é preciso ter medo de tomar vacina ";"Porque é só uma gotinha direto na boca.";NA
"2302";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X13  O que é poliomielite ";"É uma doença que faz com que a criança perde os movimentos das pernas.";NA
"2303";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Para tornar possível que todos participassem.";NA
"2304";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Sua aparência e sua fofura e sua felicidade.";NA
"2305";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X16  O que o criador do Zé Gotinha faz atualmente ";"Trabalha como escultor.";NA
"2306";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Para fazer referência de quem está falando.";NA
"2307";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"h";NA
"2308";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X19  Qual é o sentido das palavras em destaque ";"significa que as pessoas deixaram de ter medo e a campanha foi um sucesso.";NA
"2309";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X20  Explique o que significa  morrer de medo  neste fragmento ";"significa que as pessoas so entenderiam a necessidade se sentissem medo.";NA
"2310";"2021/07/13 8:57:26 PM GMT+1";"6º ano";110;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Selecionou do arquivo pessoal de Darlan Rosa.";NA
"2311";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X1  Quem é Zé Gotinha ";"Zé gotinha é um personagem criado por Darlan Rosa para ajudar as crianças que tinham (ou tem) medo da vacinação .";NA
"2312";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X2  Quem é Darlan Rosa ";"Darlan Rosa é o "" pai "" do  Zé Gotinha , nascido em 1947 e mora atualmente em Brasília possuindo 74 anos .";NA
"2313";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"As propagandas eram assustadoras , pelo fato de alguns médicos acharem que para que as famílias entendessem que a vacina é assunto sério  , todos deveriam ter medo delas .";NA
"2314";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X4  Quando o Zé Gotinha foi criado ";"O zé Gotinha foi criado em 1986 .";NA
"2315";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"O Zé Gotinha era azul com um nariz achatado , diferente de hoje em dia , ele é branco com o nariz arrebitado .";NA
"2316";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Zé Gotinha aparecia chorando pois ainda não tinha nome .";NA
"2317";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X7  Como foi feita a escolha do nome Zé Gotinha ";"A escolha foi feita por meio de cartas que foram enviadas .";NA
"2318";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Os organizadores receberam mais de 10 mil cartas a pedido do nome Zé Gotinha e então foi decidido que esse seria o seu nome .";NA
"2319";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X9  Quem levou o prêmio pela escolha do nome ";"Foi um menino do Distrito federal .";NA
"2320";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"A ideia principal da campanha Zé Gotinha era fazer com que as crianças perdessem o medo de vacina .";NA
"2321";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X11  Por que vacina é um assunto sério ";"A vacina é um assunto sério pois evita muitas doenças .";NA
"2322";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X12  Por que não é preciso ter medo de tomar vacina ";"porquê ela é para o seu bem .";NA
"2323";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X13  O que é poliomielite ";"É uma doença que causava paralisia nas crianças , mas hoje em dia não existe mais .";NA
"2324";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Foi feito por meio de cartas para que soubessem quem foi que mandou o nome , para que premiassem o criador do melhor nome .";NA
"2325";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"O personagem tem um carisma muito grande .";NA
"2326";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X16  O que o criador do Zé Gotinha faz atualmente ";"O Dorlan Rosa atualmente mora em Brasília e possui 74 anos .";NA
"2327";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"as aspas indicam as falas .";NA
"2328";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Fato: Aqui . Opinião: ilustre .";NA
"2329";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X19  Qual é o sentido das palavras em destaque ";"A palavra tem o sentido de que foi muito bem .";NA
"2330";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Significa que deveriam ter muito medo  .";NA
"2331";"2021/07/13 9:00:15 PM GMT+1";"6º ano";111;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"A reportagem selecionou esse desenho dos arquivos pessoais de Darlan Rosa .";NA
"2332";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X1  Quem é Zé Gotinha ";"Zé Gotinha é um personagem que representa a Gotinha da vacina que as crianças tomam ";NA
"2333";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X2  Quem é Darlan Rosa ";"Darlan Rosa é quem criou o Zé Gotinha ";NA
"2334";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"Ele aparecia em um comercial chorando, sentado em um cantinho, e dizia que estava triste por não ter um nome";NA
"2335";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X4  Quando o Zé Gotinha foi criado ";"Ele foi criado em 5 de fevereiro de 1986";NA
"2336";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Ele não nasceu como mascote, mas, sim, como uma representação da vacina em si";NA
"2337";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Ele aparecia no comercial chorando, pois não tinha nome ";NA
"2338";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Eles fizeram um concurso de cartas ";NA
"2339";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";" Foram mais de 10 mil cartas com o nome Ze Gotinha então fizeram o sorteio para ser justo";NA
"2340";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do Distrito Federal";NA
"2341";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"A ideia principal era para as crianças não ficar com medo ";NA
"2342";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X11  Por que vacina é um assunto sério ";"A vacina é um assunto sério, pois se não tomarmos ela ficamos doente ";NA
"2343";"2021/07/13 9:02:00 PM GMT+1";"6º ano";112;"X12  Por que não é preciso ter medo de tomar vacina ";"Não é preciso, pois elas vai nos proteger e nos livrar dos vírus ";NA
